Date,Open,High,Low,Close,Adj Close,Volume,Percent Change
5/19/03,94.150002,94.419998,92.330002,92.650002,62.429852,41606000,-0.02340057
5/20/03,92.82,93.029999,91.589996,92.459999,62.301792,55404600,-0.002051262
5/21/03,92.110001,92.879997,91.910004,92.650002,62.429852,49333800,0.002055479
5/22/03,92.949997,94.050003,92.68,93.57,63.049789,38421800,0.009930137
5/23/03,93.529999,93.980003,93.139999,93.760002,63.177761,26155900,0.002029698
5/27/03,93.300003,95.839996,93.07,95.400002,64.282837,43719200,0.017491535
5/28/03,95.849998,96.470001,95.43,95.669998,64.46479,37727100,0.002830507
5/29/03,95.879997,96.82,95.080002,95.419998,64.296326,50844200,-0.002613272
5/30/03,95.900002,97.089996,95.559998,96.949997,65.327293,52529500,0.016034618
6/2/03,97.529999,98.449997,96.669998,97.349998,65.596802,50305500,0.004125519
6/3/03,97.150002,97.839996,96.849998,97.75,65.866333,38254500,0.004108905
6/4/03,97.660004,99.349998,97.57,99.160004,66.816414,49360700,0.01442438
6/5/03,98.580002,99.650002,98.269997,99.650002,67.146629,46262400,0.004942124
6/6/03,100.400002,101.400002,99.129997,99.260002,66.883812,60356800,-0.003914076
6/9/03,98.769997,99.099998,97.769997,98.25,66.203232,37808500,-0.010175556
6/10/03,98.459999,99.260002,98.190002,99.25,66.87706,29965900,0.010178174
6/11/03,99.160004,100.389999,98.709999,100.300003,67.584618,37610200,0.010579981
6/12/03,100.75,100.900002,99.620003,100.610001,67.793472,36442000,0.003090259
6/13/03,100.610001,100.75,98.949997,99.559998,67.085953,48628300,-0.010436388
6/16/03,99.959999,101.699997,99.800003,101.660004,68.501015,36326300,0.021093268
6/17/03,102.07,102.18,101.230003,101.660004,68.501015,36801800,0
6/18/03,101.290001,102.139999,101,101.57,68.440353,35521000,-0.000885564
6/19/03,101.639999,101.730003,99.839996,100.019997,67.39592,43551700,-0.015260485
6/20/03,100.389999,100.5,99.419998,99.440002,67.247131,41545000,-0.002207686
6/23/03,99.449997,99.660004,97.919998,98.419998,66.557373,34237500,-0.010257062
6/24/03,98.220001,99.089996,98.019997,98.519997,66.624992,36213600,0.001015951
6/25/03,98.529999,99.440002,97.529999,97.529999,65.955505,47743400,-0.010048587
6/26/03,97.779999,98.980003,96.959999,98.800003,66.814339,33477300,0.013021415
6/27/03,98.75,99.190002,97.580002,97.660004,66.043396,54208800,-0.011538586
6/30/03,98.220001,98.669998,97.470001,97.629997,66.023117,33349000,-0.000307056
7/1/03,97.25,98.849998,96.43,98.529999,66.631729,51322800,0.009218165
7/2/03,98.769997,99.790001,98.57,99.769997,67.470314,34662100,0.012585371
7/3/03,99.07,99.849998,97.900002,98.739998,66.773788,30792800,-0.010323444
7/7/03,99.650002,100.900002,99.650002,100.699997,68.099228,31391100,0.019849705
7/8/03,100.5,101.290001,100.169998,101.150002,68.403564,30952500,0.004469008
7/9/03,100.919998,101.400002,100.029999,100.580002,68.018066,36528500,-0.005635642
7/10/03,99.839996,100.040001,98.629997,99.300003,67.152466,49777700,-0.012726031
7/11/03,99.389999,100.449997,99.389999,100.239998,67.788155,39976300,0.009466354
7/14/03,101.199997,101.900002,100.449997,100.730003,68.119507,42114900,0.004888052
7/15/03,101.379997,101.459999,99.949997,100.510002,67.970749,42573600,-0.00218378
7/16/03,100.809998,100.870003,99.230003,99.919998,67.571732,39894200,-0.005870422
7/17/03,99.150002,99.879997,98.160004,98.5,66.61145,52253500,-0.014211298
7/18/03,99.019997,99.800003,98.459999,99.510002,67.294472,35698100,0.010253823
7/21/03,99.449997,99.489998,97.849998,98.279999,66.462692,34786000,-0.012360302
7/22/03,98.690002,99.410004,97.919998,99.169998,67.064583,49968300,0.009056073
7/23/03,99.209999,99.449997,98.279999,99.239998,67.111877,37275400,0.000705201
7/24/03,99.989998,100.339996,98.370003,98.489998,66.604706,40896200,-0.007557098
7/25/03,98.660004,100.290001,98.040001,100.230003,67.78138,43241100,0.017666529
7/28/03,100.370003,100.980003,99.669998,99.860001,67.531158,34382800,-0.003691604
7/29/03,100.139999,100.260002,98.68,99.400002,67.220123,53472100,-0.0046058
7/30/03,99.599998,99.75,98.93,99.160004,67.057777,28363300,-0.00241514
7/31/03,99.980003,100.910004,99.169998,99.389999,67.213326,54937200,0.002319627
8/1/03,99.190002,99.529999,98.239998,98.510002,66.618202,49321000,-0.008854256
8/4/03,98.309998,99,97,98.510002,66.618202,55214100,0
8/5/03,98.410004,98.760002,96.339996,96.419998,65.204857,61415600,-0.021215598
8/6/03,96.690002,98.059998,96.419998,96.980003,65.583572,50096900,0.00580808
8/7/03,97.169998,98.07,96.760002,98,66.273315,43427400,0.010517009
8/8/03,98.32,98.550003,97.760002,98.279999,66.462692,27357300,0.002857515
8/11/03,98.260002,99.040001,97.839996,98.650002,66.712883,34631400,0.003764383
8/12/03,98.709999,99.589996,98.419998,99.550003,67.321533,43285600,0.009123425
8/13/03,99.82,99.849998,98.529999,99.040001,66.976685,36152000,-0.005122403
8/14/03,99.099998,99.75,98.449997,99.309998,67.159241,35525100,0.002725665
8/15/03,99.360001,99.790001,99.120003,99.620003,67.368881,12567000,0.003121536
8/18/03,99.93,100.599998,99.739998,100.480003,67.950455,22873800,0.00863268
8/19/03,100.690002,100.940002,100,100.860001,68.207458,37437700,0.003782212
8/20/03,100.290001,100.889999,100.160004,100.449997,67.930176,21295300,-0.004065274
8/21/03,101.050003,101.519997,100.400002,100.769997,68.14653,46494200,0.003184947
8/22/03,101.75,101.82,99.730003,99.769997,67.470314,52040300,-0.00992297
8/25/03,99.709999,100.830002,99.279999,99.93,67.578537,23473000,0.001604009
8/26/03,99.5,100.389999,98.830002,100.110001,67.700264,45065800,0.001801267
8/27/03,100.050003,100.360001,99.57,100.139999,67.720512,18919500,0.000299083
8/28/03,100.400002,101,99.660004,100.760002,68.139793,27402400,0.006191344
8/29/03,100.610001,101.480003,100.480003,101.440002,68.599655,28706600,0.006748802
9/2/03,101.639999,102.879997,101.050003,102.800003,69.519363,49419100,0.01340689
9/3/03,103.029999,103.699997,102.779999,103.360001,69.898102,44912400,0.005447964
9/4/03,103.099998,103.550003,102.760002,103.410004,69.931877,28381000,0.000483203
9/5/03,102.940002,103.550003,102.400002,102.830002,69.53965,31637300,-0.005608701
9/8/03,103.040001,103.879997,102.93,103.68,70.114464,32632800,0.008265989
9/9/03,103.370003,103.459999,102.68,103,69.654617,35053200,-0.006558518
9/10/03,102.529999,102.800003,101.550003,101.959999,68.951332,45904900,-0.010096746
9/11/03,102.099998,102.760002,101.839996,102.260002,69.15419,38396300,0.002942046
9/12/03,101.910004,102.639999,101.349998,102.449997,69.282677,42524800,0.001857979
9/15/03,102.519997,102.629997,101.949997,102.089996,69.039215,21312800,-0.003514039
9/16/03,102.230003,103.639999,102.169998,103.580002,70.046852,37892600,0.01459514
9/17/03,103.480003,103.790001,103.050003,103.379997,69.911621,31885800,-0.001930579
9/18/03,103.400002,104.699997,103.169998,104.599998,70.736633,30243600,0.011800785
9/19/03,104.269997,104.599998,103.400002,103.669998,70.376846,34331600,-0.00508629
9/22/03,102.849998,102.959999,102.029999,102.550003,69.616554,36677400,-0.010803155
9/23/03,102.589996,103.290001,102.360001,102.940002,69.881287,32489200,0.003802731
9/24/03,103.120003,103.220001,101.07,101.110001,68.639,41694700,-0.017777105
9/25/03,101.410004,101.879997,100.199997,100.279999,68.075531,52673100,-0.008209167
9/26/03,100.440002,100.660004,99.849998,99.949997,67.851486,42914700,-0.003291124
9/29/03,100.300003,100.989998,99.790001,100.93,68.516792,36771600,0.009805327
9/30/03,100.480003,100.760002,99.25,99.949997,67.851486,70764500,-0.009710116
10/1/03,100.239998,102.18,100.199997,102.080002,69.297462,65797600,0.021310897
10/2/03,101.93,102.559998,101.629997,102.449997,69.548645,44591500,0.003624707
10/3/03,103.669998,104.279999,103.080002,103.389999,70.18679,48806900,0.00917552
10/6/03,103.480003,103.989998,103.199997,103.860001,70.505844,20226500,0.004545784
10/7/03,103.260002,104.309998,102.910004,104.260002,70.77739,42602900,0.003851397
10/8/03,104.330002,104.389999,103.410004,104,70.600906,30920800,-0.002493508
10/9/03,104.879997,105.220001,103.830002,104.279999,70.79097,40066500,0.00269209
10/10/03,104.269997,104.599998,103.910004,104.57,70.987823,22682800,0.002780764
10/13/03,104.709999,105.290001,104.510002,104.900002,71.211868,23825600,0.003156105
10/14/03,104.800003,105.43,104.360001,105.269997,71.46302,38484400,0.003526828
10/15/03,105.860001,105.889999,104.639999,104.989998,71.272957,39021700,-0.002659599
10/16/03,104.68,105.730003,104.650002,105.410004,71.558044,32772200,0.003999932
10/17/03,105.470001,105.629997,103.980003,104.260002,70.77739,32790300,-0.010909381
10/20/03,104.449997,105.040001,103.940002,105.040001,71.30687,27657000,0.00748092
10/21/03,104.82,105.279999,104.32,104.860001,71.1847,26729100,-0.001713299
10/22/03,104.029999,104.190002,103.190002,103.540001,70.288582,33914500,-0.012588632
10/23/03,102.889999,103.949997,102.839996,103.349998,70.159615,45830500,-0.001834821
10/24/03,102.830002,103.580002,102.18,103.580002,70.315735,51723600,0.002225212
10/27/03,103.739998,104.18,103.269997,103.629997,70.349693,32460200,0.000482936
10/28/03,103.980003,105.150002,103.82,105.040001,71.30687,34956200,0.013605987
10/29/03,104.769997,105.43,103.870003,105.18,71.401947,30955400,0.00133335
10/30/03,105.790001,105.970001,104.800003,105.400002,71.551285,39123100,0.002091512
10/31/03,105.400002,105.739998,105.220001,105.300003,71.483376,25761600,-0.000949095
11/3/03,105.75,106.610001,105.709999,105.989998,71.95182,37589300,0.006553188
11/4/03,105.989998,106.269997,105.580002,105.760002,71.795639,31421600,-0.002170633
11/5/03,105.489998,105.970001,104.900002,105.839996,71.849945,33558800,0.000756397
11/6/03,105.599998,106.440002,105.099998,106.400002,72.230125,28392300,0.005291305
11/7/03,106.639999,106.720001,105.57,105.610001,71.693825,31723200,-0.00742488
11/10/03,105.739998,105.839996,105.010002,105.18,71.401947,25530800,-0.004071173
11/11/03,105.089996,105.330002,104.800003,105.150002,71.381554,26558600,-0.000285608
11/12/03,105.230003,106.470001,105.160004,106.330002,72.182602,28000000,0.011222059
11/13/03,106.010002,106.540001,105.779999,106.360001,72.20298,29714800,0.000282312
11/14/03,106.400002,106.949997,105.290001,105.459999,71.591995,49158500,-0.008462047
11/17/03,104.910004,105.139999,104.040001,104.93,71.232208,44382100,-0.00502552
11/18/03,105.239998,105.449997,103.699997,103.839996,70.492264,41155000,-0.010387773
11/19/03,104.029999,105.010002,103.919998,104.720001,71.089638,29827000,0.00847432
11/20/03,104,105.239998,103.75,103.779999,70.4515,53578700,-0.008976526
11/21/03,104.239998,104.330002,103.620003,104.209999,70.743416,30016000,0.004143503
11/24/03,104.690002,105.779999,104.68,105.589996,71.68029,28906400,0.013243268
11/25/03,105.730003,106.419998,105.449997,105.989998,71.95182,37580000,0.003788071
11/26/03,106.419998,106.449997,105.389999,106.370003,72.20974,33053600,0.003584621
11/28/03,106.279999,106.660004,106.199997,106.449997,72.264069,10507500,0.000752378
12/1/03,106.849998,107.68,106.800003,107.599998,73.044762,38699000,0.010803336
12/2/03,107.379997,107.769997,107.07,107.330002,72.861458,35352000,-0.002509475
12/3/03,107.650002,108.080002,107.07,107.160004,72.746056,39078600,-0.001583855
12/4/03,107.169998,107.720001,106.940002,107.599998,73.044762,36089500,0.004106147
12/5/03,107.120003,107.800003,106.620003,106.849998,72.535614,28824400,-0.006970356
12/8/03,106.739998,107.639999,106.68,107.57,73.024406,32482900,0.006738648
12/9/03,107.900002,107.93,106.540001,106.739998,72.46093,43596100,-0.00771627
12/10/03,106.769997,106.980003,105.959999,106.730003,72.454147,36915400,-9.36091E-05
12/11/03,106.68,108.099998,106.669998,107.93,73.268761,45304000,0.011243166
12/12/03,107.970001,108.199997,107.389999,108.139999,73.411339,34142200,0.001945959
12/15/03,109.169998,109.230003,107.480003,107.599998,73.044762,38693400,-0.004993466
12/16/03,107.68,108.5,107.519997,108.160004,73.424904,32894200,0.005204234
12/17/03,108.059998,108.5,107.800003,108.5,73.655731,23198800,0.003143715
12/18/03,108.550003,109.730003,108.389999,109.720001,74.483917,29353100,0.011244013
12/19/03,109.300003,109.370003,108.580002,108.900002,74.27655,41465100,-0.002784051
12/22/03,108.790001,109.660004,108.779999,109.660004,74.79496,27611300,0.006979457
12/23/03,109.480003,109.949997,109.379997,109.730003,74.842697,24741200,0.000638238
12/24/03,109.519997,109.879997,109.43,109.620003,74.767654,8055800,-0.001002676
12/26/03,109.709999,110.080002,109.629997,109.699997,74.822227,8308400,0.000729901
12/29/03,110.099998,111.269997,109.779999,111.160004,75.818008,22483700,0.013308626
12/30/03,111.089996,111.269997,110.849998,111.18,75.831657,19559500,0.000180023
12/31/03,111.220001,111.519997,110.839996,111.279999,75.899872,31501800,0.000899558
1/2/04,111.739998,112.190002,110.730003,111.230003,75.865784,38072300,-0.000449118
1/5/04,111.690002,112.519997,111.589996,112.440002,76.69104,27959800,0.010877842
1/6/04,112.160004,112.730003,112,112.550003,76.766083,20472800,0.000978511
1/7/04,112.389999,113.059998,111.889999,112.93,77.025307,30170400,0.003376804
1/8/04,113.25,113.410004,112.769997,113.379997,77.332176,36438400,0.003984002
1/9/04,112.830002,113.5,112.269997,112.389999,76.656998,54084300,-0.008730881
1/12/04,112.550003,113.25,112.360001,113.220001,77.223106,31564100,0.007384949
1/13/04,113.089996,113.230003,111.760002,112.559998,76.772903,54239700,-0.0058299
1/14/04,112.760002,113.660004,112.669998,113.5,77.414047,30112800,0.008351176
1/15/04,113.57,114.059998,112.580002,113.779999,77.605049,38408700,0.002467278
1/16/04,114.040001,114.309998,113.629997,114.230003,77.911964,31922700,0.003954833
1/20/04,114.529999,114.650002,113.82,114.199997,77.891502,29863000,-0.00026263
1/21/04,114.129997,115.300003,113.720001,115.099998,78.505363,30725000,0.007880975
1/22/04,115.139999,115.379997,114.580002,114.800003,78.30072,29888500,-0.002606739
1/23/04,115,115.370003,113.949997,114.43,78.048378,44245300,-0.003222729
1/26/04,114.389999,115.93,114.379997,115.870003,79.03054,30460600,0.012584016
1/27/04,115.75,116.5,114.650002,114.68,78.218895,35322800,-0.010270017
1/28/04,114.980003,115.279999,112.940002,113.370003,77.325371,52621300,-0.011423378
1/29/04,113.559998,113.849998,112.559998,113.480003,77.400391,60117100,0.000970186
1/30/04,113.519997,113.720001,113.089996,113.480003,77.400391,30984400,0
2/2/04,113.699997,114.68,113.120003,113.970001,77.734619,38832400,0.004318169
2/3/04,113.739998,114.139999,113.440002,113.779999,77.605049,25093500,-0.001666825
2/4/04,113.190002,113.730003,112.790001,112.849998,76.970703,39332600,-0.00817403
2/5/04,113.169998,113.540001,112.779999,113.18,77.195801,37226800,0.002924463
2/6/04,113.419998,114.699997,113.199997,114.449997,78.062019,37216000,0.011221051
2/9/04,114.669998,114.870003,114.290001,114.480003,78.082489,24851300,0.000262227
2/10/04,114.279999,115.139999,114.260002,114.849998,78.334824,27908100,0.003231646
2/11/04,114.849998,116.389999,114.169998,116.07,79.166924,42965700,0.010622351
2/12/04,115.970001,116.269997,115.580002,115.650002,78.880486,27814700,-0.003618152
2/13/04,115.82,116.199997,114.75,115.129997,78.52578,44739900,-0.004496752
2/17/04,115.849998,116.43,115.769997,116.169998,79.235168,23984300,0.009033823
2/18/04,116.199997,116.599998,115.349998,115.660004,78.887276,28618000,-0.004390626
2/19/04,116.330002,116.389999,115.059998,115.230003,78.594032,51146200,-0.003717253
2/20/04,115.480003,115.559998,114.32,114.879997,78.355309,46728800,-0.003037419
2/23/04,115.220001,115.260002,114.169998,114.589996,78.157516,36357000,-0.002524309
2/24/04,114.269997,114.989998,113.029999,114.389999,78.02108,43953000,-0.001745654
2/25/04,114.459999,115.059998,114.32,114.870003,78.348488,31213600,0.004196404
2/26/04,114.610001,115.290001,114.339996,114.940002,78.396225,29683000,0.000609291
2/27/04,115.190002,115.739998,114.629997,115.019997,78.450806,39312000,0.00069622
3/1/04,115.43,116.339996,115.25,116.160004,79.22834,33130800,0.009911103
3/2/04,115.940002,116.970001,115.230003,115.480003,78.764542,38556400,-0.005853941
3/3/04,115.25,115.870003,114.919998,115.690002,78.907768,31346200,0.001818407
3/4/04,115.720001,116.099998,115.519997,115.989998,79.112381,21060000,0.002593065
3/5/04,115.419998,116.949997,115.279999,116.379997,79.378387,55905600,0.003362381
3/8/04,116.339996,116.620003,114.910004,114.959999,78.409828,39281600,-0.012201797
3/9/04,115.099998,115.209999,114.239998,114.5,78.09613,39746100,-0.004000748
3/10/04,114.720001,114.769997,112.559998,112.580002,76.786552,67671800,-0.016768795
3/11/04,112.400002,113.269997,111.099998,111.120003,75.790764,89134800,-0.01296826
3/12/04,111.730003,112.709999,111.580002,112.580002,76.786552,54012200,0.013138646
3/15/04,112.269997,112.349998,110.900002,111.199997,75.845299,57677200,-0.012258045
3/16/04,111.779999,112.059998,110.839996,111.790001,76.247726,59832600,0.005305892
3/17/04,112.18,113.260002,112.099998,113.040001,77.100304,41607300,0.011181684
3/18/04,112.699997,113.269997,111.93,113.07,77.120758,60014300,0.000265291
3/19/04,112.410004,112.57,111.040001,111.059998,76.015373,48636200,-0.014333171
3/22/04,110.540001,110.57,109.099998,109.650002,75.050285,62752100,-0.012695958
3/23/04,110.25,110.400002,109.360001,109.459999,74.920242,54080200,-0.001732745
3/24/04,109.580002,110.139999,108.849998,109.550003,74.98185,51584300,0.000822314
3/25/04,110.080002,111.300003,109.790001,111,75.974319,49873600,0.013236123
3/26/04,110.959999,111.790001,110.800003,111.029999,75.994865,37409500,0.000270433
3/29/04,111.629997,112.739998,111.580002,112.589996,77.062614,44113600,0.014050278
3/30/04,112.300003,113.07,112.220001,112.970001,77.322693,39059900,0.003374905
3/31/04,112.989998,113.400002,112.379997,113.099998,77.41169,48517600,0.001150982
4/1/04,113.07,113.870003,113.050003,113.779999,77.877098,45103800,0.006012115
4/2/04,114.809998,114.839996,113.900002,114.639999,78.465721,50987700,0.007558358
4/5/04,114.459999,115.379997,114.440002,115.269997,78.896935,30251800,0.005495572
4/6/04,114.830002,115.18,114.620003,114.900002,78.643692,28420900,-0.003209795
4/7/04,114.949997,114.980003,114.110001,114.629997,78.458862,45890500,-0.00235022
4/8/04,115.410004,115.410004,113.739998,114.370003,78.280907,46929700,-0.002268131
4/12/04,114.580002,115.080002,114.57,114.82,78.588898,23085200,0.003934433
4/13/04,115.260002,115.300003,113.019997,113.209999,77.486923,56210300,-0.014022019
4/14/04,112.610001,113.639999,112.550003,113.389999,77.610138,62322300,0.001590139
4/15/04,113.449997,113.779999,112.360001,112.959999,77.315834,61602500,-0.003792082
4/16/04,113.379997,114.050003,112.980003,113.830002,77.911301,47059200,0.007701747
4/19/04,113.550003,113.989998,113.269997,113.830002,77.911301,28277600,0
4/20/04,114.080002,114.32,111.779999,111.919998,76.603996,53299400,-0.016779401
4/21/04,112.199997,112.949997,111.870003,112.669998,77.117348,50177300,0.006701374
4/22/04,112.480003,114.669998,112.440002,114.25,78.198776,62071500,0.014023148
4/23/04,114.419998,114.57,113.790001,114.360001,78.274109,29395700,0.000963353
4/26/04,114.5,114.940002,113.599998,114.199997,78.164589,35515200,-0.001399186
4/27/04,114.230003,115.120003,113.959999,114.300003,78.233025,43485500,0.000875537
4/28/04,113.889999,114.010002,112.5,112.82,77.220032,50165800,-0.012948406
4/29/04,112.720001,113.32,111.160004,111.830002,76.542412,69687600,-0.008775184
4/30/04,112.169998,112.379997,110.900002,110.959999,75.946953,48681400,-0.007779465
5/3/04,111.370003,112.290001,111.349998,112.150002,76.761444,33758000,0.010724472
5/4/04,112.25,113.260002,111.660004,112.059998,76.699829,51185100,-0.000802682
5/5/04,112.410004,112.959999,112.160004,112.779999,77.192619,34405000,0.006424917
5/6/04,112.019997,112.589996,111,111.809998,76.528717,54997000,-0.008600589
5/7/04,111.220001,112.230003,109.959999,109.959999,75.262466,60950000,-0.016546089
5/10/04,109.440002,109.75,108.360001,108.830002,74.489044,75279400,-0.010276331
5/11/04,109.459999,110.050003,109.330002,109.75,75.118744,48300600,0.008453592
5/12/04,109.57,110.540001,108.059998,110.449997,75.597878,90830500,0.006378355
5/13/04,109.760002,110.809998,109.629997,109.989998,75.283005,57393700,-0.004165104
5/14/04,109.949997,110.739998,109.269997,110.040001,75.317245,54123100,0.000454817
5/17/04,108.889999,109.5,108.410004,109.099998,74.673851,55020400,-0.008542453
5/18/04,109.489998,109.940002,109.330002,109.650002,75.050285,30193100,0.005041042
5/19/04,110.5,111.18,109.150002,109.269997,74.790161,54804100,-0.003465996
5/20/04,109.449997,109.870003,109.040001,109.620003,75.029739,38082900,0.003203336
5/21/04,109.970001,110.550003,109.470001,109.809998,75.159805,47480400,0.001733526
5/24/04,110.529999,110.760002,109.68,110.269997,75.474648,40961500,0.004188981
5/25/04,109.900002,111.980003,109.599998,111.849998,76.556091,48668000,0.01432856
5/26/04,111.660004,112.290001,111.510002,112.239998,76.823036,35977000,0.00348692
5/27/04,112.540001,113.029999,112.059998,112.870003,77.25425,45306900,0.005613082
5/28/04,112.730003,112.879997,112.360001,112.860001,77.247391,23367200,-8.87848E-05
6/1/04,112.459999,112.860001,111.870003,112.709999,77.144707,41044700,-0.001329288
6/2/04,113.029999,113.480003,112.459999,113.129997,77.432175,39774200,0.003726348
6/3/04,112.809998,113.190002,112.07,112.089996,76.720352,38688300,-0.009192858
6/4/04,112.980003,113.580002,112.709999,112.980003,77.329529,32739500,0.007940227
6/7/04,113.43,114.809998,113.419998,114.699997,78.50676,31643800,0.015223564
6/8/04,114.370003,114.919998,114.169998,114.860001,78.61631,32846500,0.001395421
6/9/04,114.510002,114.699997,113.720001,113.790001,77.883934,36737600,-0.009315828
6/10/04,114.040001,114.349998,113.93,114.349998,78.267197,21711000,0.004920951
6/14/04,113.82,113.849998,112.870003,113.220001,77.493828,34633000,-0.009881138
6/15/04,113.900002,114.449997,113.510002,114.019997,78.041374,37445000,0.007065672
6/16/04,114,114.199997,113.699997,114,78.027641,26633400,-0.000175971
6/17/04,113.849998,114.07,113.330002,113.830002,77.911301,28402400,-0.00149101
6/18/04,113.269997,114.220001,113.18,113.629997,78.058319,31799800,0.001886992
6/21/04,113.75,114.139999,113.129997,113.199997,77.762924,25284000,-0.003784286
6/22/04,113.129997,113.879997,112.669998,113.769997,78.154457,37334000,0.005034957
6/23/04,113.610001,114.839996,113.419998,114.75,78.827705,35580000,0.008614326
6/24/04,114.559998,114.93,114.260002,114.389999,78.580391,35272100,-0.003137399
6/25/04,114.410004,114.940002,113.68,113.839996,78.202538,32837900,-0.00480849
6/28/04,114.519997,114.610001,113.410004,113.449997,77.934654,40824500,-0.003425515
6/29/04,113.529999,114.169998,113.419998,113.919998,78.257568,28418100,0.004143394
6/30/04,114.07,114.790001,113.650002,114.529999,78.676567,52230600,0.005354102
7/1/04,114.25,114.400002,112.580002,112.940002,77.584312,57734700,-0.01388285
7/2/04,113.160004,113.290001,112.599998,112.879997,77.543098,34615100,-0.000531216
7/6/04,112.370003,112.449997,111.629997,111.889999,76.863014,38698200,-0.0087704
7/7/04,111.809998,112.57,111.75,112.220001,77.089745,29839800,0.002949806
7/8/04,111.809998,112.32,111.199997,111.440002,76.553871,45291100,-0.006951301
7/9/04,111.720001,111.940002,111.379997,111.730003,76.753113,27412900,0.002602638
7/12/04,111.519997,112.040001,111,111.779999,76.787476,35691300,0.000447708
7/13/04,111.919998,112.019997,111.599998,111.860001,76.84243,26752000,0.000715664
7/14/04,111.260002,112.389999,111.120003,111.519997,76.608841,54089400,-0.003039844
7/15/04,111.739998,111.910004,110.699997,110.800003,76.11425,38403500,-0.006456056
7/16/04,111.57,111.669998,110.440002,110.709999,76.052444,40871200,-0.000812016
7/19/04,110.75,110.959999,109.989998,110.239998,75.729584,39592800,-0.004245228
7/20/04,110.529999,111.900002,110.25,111.639999,76.691292,46679800,0.012699238
7/21/04,111.82,112.059998,109.449997,109.580002,75.276184,56241100,-0.018452004
7/22/04,109.360001,110.389999,108.769997,109.879997,75.482246,72477100,0.002737413
7/23/04,109.620003,109.709999,108.690002,108.959999,74.850258,49610500,-0.008372671
7/26/04,109.190002,109.43,108.209999,108.75,74.705994,49679100,-0.001927368
7/27/04,109.050003,110.110001,108.970001,109.769997,75.406693,51295100,0.009379421
7/28/04,109.550003,110.370003,108.589996,110.099998,75.633377,65862300,0.003006152
7/29/04,110.540001,110.870003,110,110.57,75.956253,52200500,0.004268962
7/30/04,110.32,110.900002,110.099998,110.839996,76.141739,41581700,0.002442011
8/2/04,110.190002,111.360001,110.050003,111.07,76.299713,38263100,0.002074736
8/3/04,110.93,111.059998,110.160004,110.209999,75.708946,40948800,-0.007742716
8/4/04,109.889999,110.75,109.639999,110.199997,75.702087,40763200,-9.0597E-05
8/5/04,110.290001,110.379997,108.269997,108.400002,74.465553,50772000,-0.016334213
8/6/04,107.629997,107.959999,106.620003,106.849998,73.40078,74729000,-0.014298866
8/9/04,107.019997,107.480003,106.870003,107,73.50383,37476300,0.001403936
8/10/04,107.309998,108.410004,107.260002,108.379997,74.451805,55870600,0.012896947
8/11/04,107.68,108.330002,107.099998,108.160004,74.300697,52933200,-0.002029608
8/12/04,107.68,107.949997,106.629997,106.980003,73.490112,50015900,-0.010909521
8/13/04,107.099998,107.349998,106.589996,107.190002,73.634346,41634700,0.001962631
8/16/04,107.139999,108.639999,107.099998,108.300003,74.396873,45731900,0.010355589
8/17/04,108.75,109.279999,108.529999,108.910004,74.815872,40701600,0.005631944
8/18/04,108.519997,110.169998,108.489998,110.029999,75.585289,43165400,0.010284141
8/19/04,109.809998,110.019997,109.18,109.709999,75.365471,39881600,-0.002908211
8/20/04,109.610001,110.629997,109.510002,110.480003,75.894463,44870900,0.007019023
8/23/04,110.550003,110.769997,110.050003,110.199997,75.702087,33745100,-0.002534783
8/24/04,110.639999,110.730003,109.849998,110.349998,75.805099,30453100,0.001360755
8/25/04,110.330002,111.269997,109.900002,111.099998,76.320343,38551400,0.006796957
8/26/04,110.959999,111.309998,110.849998,111.099998,76.320343,26629500,0
8/27/04,111.199997,111.629997,111.050003,111.449997,76.560738,24902900,0.003149816
8/30/04,111.220001,111.339996,110.449997,110.529999,75.928741,26726500,-0.008254845
8/31/04,110.660004,111.160004,110.099998,111.110001,76.327187,44125300,0.005247631
9/1/04,110.949997,111.639999,110.480003,111.32,76.471443,52778300,0.001889969
9/2/04,111.239998,112.699997,111.239998,112.580002,77.337029,42736600,0.011319075
9/3/04,112.330002,112.82,112.010002,112.120003,77.021042,30480500,-0.004085844
9/7/04,112.540001,113.129997,112.32,112.860001,77.529366,37338800,0.006599807
9/8/04,112.620003,113.059998,112.309998,112.580002,77.337029,32963100,-0.002480828
9/9/04,112.57,112.879997,112.029999,112.480003,77.268318,34314800,-0.000888462
9/10/04,112.519997,113.269997,112.080002,113.059998,77.666756,27900600,0.005156551
9/13/04,113.309998,113.739998,113.010002,113.43,77.920921,44398100,0.003272507
9/14/04,113.300003,113.690002,113.190002,113.660004,78.078926,28048900,0.002027761
9/15/04,113.300003,113.360001,112.68,112.800003,77.488152,38295000,-0.007566369
9/16/04,112.849998,113.370003,112.800003,113.139999,77.721741,23911700,0.003014512
9/17/04,112.949997,113.360001,112.690002,113.150002,78.052177,33683000,0.004251526
9/20/04,112.669998,112.989998,112.279999,112.470001,77.583076,37149400,-0.006010095
9/21/04,112.75,113.470001,112.540001,112.959999,77.921043,40920800,0.004356195
9/22/04,112.5,112.519997,111.470001,111.550003,76.948418,49042100,-0.012482187
9/23/04,111.599998,111.699997,110.949997,110.949997,76.534546,44068700,-0.005378564
9/24/04,111.169998,111.730003,111.129997,111.459999,76.886345,34981100,0.004596604
